year,current_round,team1,team2,seed1,seed2,team1_won,kadj_em_diff,kadj_o_diff,kadj_d_diff,barthag_diff,elite_sos_diff,talent_diff,exp_diff,o_rate_diff,d_rate_diff,relative_rating_diff,injury_rank_diff,roster_rank_diff,net_rpi_diff,resume_diff,wab_rank_diff,elo_diff,b_power_diff
2014,64,Creighton,Louisiana Lafayette,3,14,1,19.69943,15.762,-3.9369999999999976,0.28,10.189999999999998,19.886,0.5519999999999998,14.010965455000001,4.872498291,18.883463745,,,-80,-149,-85,-63,-105.0
2014,64,Oregon,BYU,7,10,1,4.028600000000001,3.5450000000000017,-0.4842000000000013,0.039000000000000035,1.3520000000000003,18.157999999999994,0.7859999999999998,2.4370009469999996,-0.5269620050000001,1.9100389500000006,,,-3,-23,-18,-3,-17.0
2014,64,Wisconsin,American,2,15,1,17.95072,16.753,-1.1968999999999994,0.29700000000000004,19.524,66.253,-0.038000000000000034,15.970925182,1.479874885,17.450800062,,,-112,-174,-124,-94,-97.0
2014,64,Wichita St.,Cal Poly,1,16,1,25.77977,13.870000000000005,-11.909000000000006,0.44900000000000007,-3.571999999999999,4.967,0.11499999999999999,12.79190343,11.889963118,24.681866548,,,-204,-183,-236,-211,-164.0
2014,64,Kentucky,Kansas St.,8,9,1,6.755600000000001,7.896999999999991,1.141300000000001,0.052000000000000046,1.2530000000000001,33.208999999999996,-1.1909999999999998,6.506128091,1.2356775029999998,7.7418055899999985,,,-34,11,-27,-35,-27.0
2014,64,Saint Louis,North Carolina St.,5,12,1,5.2453,-7.6059999999999945,-12.850700000000003,0.08399999999999996,-7.970000000000002,-48.791,1.413,-7.188741743,10.773680851,3.584939106,,,-28,-31,-24,-32,-38.0
2014,64,Louisville,Manhattan,4,13,1,21.01243,12.558000000000007,-8.454100000000011,0.236,8.859999999999998,53.065000000000005,-0.06699999999999995,13.277594211,9.206366967999998,22.483961179,,,-41,-99,-49,-35,-76.0
2014,64,Massachusetts,Tennessee,6,11,0,-7.5563,-5.344000000000008,2.212299999999999,-0.10200000000000009,-3.786999999999999,-43.901,0.040999999999999925,-4.577355684,-2.5451113330000004,-7.122467020000002,,,-19,-42,-27,-8,35.0
2014,64,Duke,Mercer,3,14,0,17.84347,15.969999999999999,-1.873100000000008,0.256,19.840000000000003,83.843,-1.187,14.952223150000002,2.3227367989999994,17.274959947,,,-72,-131,-76,-63,-92.0
2014,64,Texas,Arizona St.,7,10,1,-0.40520000000000067,0.0870000000000033,0.49269999999999925,0.019000000000000017,2.6179999999999986,35.26700000000001,-1.104,-0.08256368999999975,0.24255643299999985,0.15999273999999986,,,-8,-31,-17,-19,4.0
2014,64,Michigan,Wofford,2,15,1,24.79871,21.444999999999993,-3.353499999999997,0.5050000000000001,23.032999999999994,70.62100000000001,-0.24299999999999988,19.305849606,1.8210850600000001,21.126934665,,,-142,-187,-143,-139,-179.0
2015,2,Wisconsin,Duke,1,1,0,4.217700000000001,2.5619999999999976,-1.6548999999999978,0.008000000000000007,-3.646000000000001,-27.792,1.015,0.03954216999999716,1.9812592599999999,2.0208014399999996,,,-2,2,-2,-2,-4.0
2015,4,Kentucky,Wisconsin,1,1,0,3.908200000000001,-5.545000000000002,-9.453700000000012,0.009000000000000008,-3.1869999999999976,27.799000000000007,-1.345,-4.1380048999999985,7.0683441600000005,2.9303392499999994,,,-3,-3,-1,-2,-1.0
2015,4,Michigan St.,Duke,7,1,0,-8.386100000000003,-8.280000000000001,0.10670000000000357,-0.04399999999999993,-2.8290000000000006,-32.788,0.786,-9.524796440000001,0.7835151299999996,-8.741281310000002,,,17,28,22,16,12.0
2015,8,Kentucky,Notre Dame,1,3,1,13.363000000000003,-3.3530000000000086,-16.715300000000013,0.05599999999999994,-3.282,16.587000000000003,-1.035,-3.1300304399999987,14.033660855,10.903630419999999,,,-15,-8,-7,-7,-9.0
2015,8,Wisconsin,Arizona,1,2,1,1.210799999999999,8.587999999999994,7.378100000000003,0.009000000000000008,5.829000000000001,-14.864000000000004,0.5959999999999999,4.30558881,-7.628485060000001,-3.322896240000002,,,-1,-4,-4,-1,-1.0
2015,8,Louisville,Michigan St.,4,7,0,-0.49680000000000035,-7.372,-6.876000000000005,0.0040000000000000036,1.2449999999999974,17.08,-0.3900000000000001,-3.270069459,5.337102570000001,2.0670331100000006,,,-2,-2,-13,1,1.0
2015,8,Duke,Gonzaga,1,2,1,0.3835000000000015,2.3329999999999984,1.9495000000000005,0.014000000000000012,13.197,34.121,-1.0490000000000002,5.387081010000001,-1.3450340779999994,4.042046940000002,,,-2,-19,-5,-1,-1.0
2015,16,Kentucky,West Virginia,1,5,1,18.680200000000003,8.018,-10.662600000000012,0.10299999999999998,-2.8339999999999996,46.39600000000001,-0.629,10.46768103,9.249741345,19.71742237,,,-23,-14,-17,-27,-22.0
2015,16,Notre Dame,Wichita St.,3,7,1,2.4147999999999996,9.661000000000001,7.245500000000007,0.0020000000000000018,11.711000000000002,66.981,-0.06800000000000006,9.896141615999998,-6.493226585,3.4029150300000026,,,-1,-35,-8,-3,-5.0
2015,16,Wisconsin,North Carolina,1,4,1,9.729200000000002,8.893999999999991,-0.8344999999999914,0.02400000000000002,-7.844000000000001,-21.739000000000004,0.768,6.185096019999998,0.5494627829999992,6.73455882,,,-7,-7,-10,-14,-9.0
2015,16,Xavier,Arizona,6,2,0,-13.662600000000001,-2.9440000000000026,10.718999999999994,-0.07899999999999996,6.365000000000002,-26.922000000000004,0.08499999999999996,-6.561438318999999,-12.358711602,-18.920149920000004,,,25,2,30,32,21.0
2015,16,North Carolina St.,Louisville,8,4,0,-5.0615999999999985,5.400000000000006,10.461699999999993,-0.07400000000000007,-0.20599999999999596,-0.01999999999999602,-0.11499999999999999,1.8908733370000004,-9.955504016999999,-8.06463068,,,18,-8,24,25,18.0
2015,16,Oklahoma,Michigan St.,3,7,0,3.1788000000000025,-4.188000000000002,-7.366600000000005,0.013000000000000012,2.262999999999998,-4.1540000000000035,-0.02400000000000002,-3.331080613,3.40198713,0.07090651000000037,,,-5,-25,-9,-1,-9.0
2015,16,Duke,Utah,1,5,1,2.4039,7.819999999999993,5.415400000000005,0.015000000000000013,6.370000000000001,67.94800000000001,-0.492,8.14413187,-2.862620980000001,5.281510880000003,,,-13,-41,-16,-19,-2.0
2015,16,UCLA,Gonzaga,11,2,0,-14.789299999999999,-9.653999999999996,5.1357,-0.139,9.201999999999998,13.347000000000001,-0.9240000000000002,-8.108116638,-5.272832232999999,-13.380948859999998,,,40,32,40,48,35.0
2015,32,Kentucky,Cincinnati,1,8,1,23.184500000000003,12.917000000000002,-10.267800000000008,0.15000000000000002,8.558,37.11000000000001,-0.742,11.586662678,8.047749893,19.634412570000002,,,-36,-21,-64,-55,-40.0
2015,32,West Virginia,Maryland,5,4,1,2.5607000000000006,2.1269999999999953,-0.4334999999999951,0.02100000000000002,0.9039999999999999,-20.235999999999997,-0.17900000000000005,-0.9551872679999995,0.5130276829999998,-0.4421595800000002,,,11,2,8,14,-10.0
2015,32,Butler,Notre Dame,6,3,0,-4.4436,-14.069000000000003,-9.625100000000003,-0.028000000000000025,0.695999999999998,-26.421,0.16700000000000004,-13.704676027999998,7.096758425000001,-6.6079176,,,15,7,15,27,11.0
2015,32,Wichita St.,Kansas,7,2,1,-2.0866000000000007,0.6910000000000025,2.7771999999999935,-0.0010000000000000009,-18.560000000000002,-71.787,0.861,-0.0852302509999987,-1.635055640000001,-1.7202859000000004,,,14,45,9,-1,3.0
2015,32,Wisconsin,Oregon,1,8,1,20.340700000000002,12.358000000000004,-7.982599999999991,0.16799999999999993,3.8260000000000005,13.053999999999995,0.6930000000000001,11.107175275999998,8.943348235,20.05052352,,,-23,-27,-25,-13,-50.0
2015,32,Arkansas,North Carolina,5,4,0,-6.819199999999999,-2.980000000000004,3.839100000000002,-0.09299999999999997,-12.588999999999999,-27.911,0.43100000000000005,-4.19067036,-3.8169956360000006,-8.00766599,,,9,14,7,-2,18.0
2015,32,Xavier,Georgia St.,6,14,1,8.876330000000001,4.820000000000007,-4.055700000000002,0.122,17.707,16.381,-0.6119999999999999,4.354841126,2.122677206,6.477518332999999,,,-23,-151,-43,-10,-49.0
2015,32,Ohio St.,Arizona,10,2,0,-11.307700000000004,-2.9150000000000063,8.393500000000003,-0.04899999999999993,3.5920000000000023,5.609999999999999,0.11799999999999988,-6.295895464999999,-8.922214968,-15.218110430000003,,,36,42,22,36,13.0
2015,32,Villanova,North Carolina St.,1,8,0,15.5933,8.471999999999994,-7.121399999999994,0.10899999999999999,-4.497,-12.710000000000008,0.542,7.462843791999999,6.373045046999999,13.835888839999999,,,-37,-17,-34,-45,-33.0
2015,32,Northern Iowa,Louisville,5,4,0,0.5258000000000003,6.569000000000003,6.043199999999999,-0.006000000000000005,-14.603999999999996,-31.881999999999998,0.7070000000000001,3.248393999000001,-6.331294901,-3.0829008999999985,,,-7,11,1,-13,-2.0
2015,32,Dayton,Oklahoma,11,3,0,-10.214500000000001,-2.8019999999999925,7.4117999999999995,-0.14300000000000002,-15.342999999999996,-11.957,-0.28400000000000003,-3.254561304,-5.171257421,-8.42581872,,,14,57,22,17,40.0
2015,32,Michigan St.,Virginia,7,2,1,-9.967200000000002,0.6550000000000011,10.622800000000012,-0.04999999999999993,0.9220000000000006,-10.762,0.19600000000000017,1.348676501,-7.522689520000002,-6.17401302,,,16,23,21,14,13.0
2015,32,Duke,San Diego St.,1,8,1,13.088800000000003,19.852000000000004,6.7623999999999995,0.09599999999999997,14.04,39.855,-0.7569999999999999,19.019508087000002,-5.588786840000001,13.430721250000001,,,-20,-33,-29,-21,-26.0
2015,32,Utah,Georgetown,5,4,1,7.334099999999999,3.26700000000001,-4.067099999999996,0.06399999999999995,-5.354000000000003,-56.647,-0.08499999999999996,4.271820199,2.7458653050000006,7.01768551,,,-6,9,-1,-5,-14.0
2015,32,UCLA,UAB,11,14,1,11.30681,7.681000000000012,-3.626499999999993,0.2729999999999999,13.671999999999997,43.138999999999996,0.21600000000000008,6.159895092999999,3.1819195170000003,9.341814613,,,-81,-87,-116,-65,-96.0
2015,32,Iowa,Gonzaga,7,2,0,-10.672899999999998,-8.561000000000007,2.112700000000004,-0.04299999999999993,9.774999999999999,-2.425999999999995,0.0019999999999997797,-5.761257584999999,-1.2904921269999985,-7.0517496999999985,,,35,3,21,36,18.0
2015,64,Kentucky,Hampton,1,16,1,45.94466,25.230199999999996,-20.71430000000001,0.719,17.57,87.277,-1.301,23.110508297,17.148705425,40.259213722,,,-250,-282,-260,-210,-269.0
2015,64,Cincinnati,Purdue,8,9,1,0.2685999999999993,-2.4710000000000036,-2.7390999999999934,-0.020000000000000018,-10.657999999999998,-5.268999999999998,0.274,-1.817798088,2.976132324,1.1583342400000003,,,-18,-19,25,13,-5.0
2015,64,West Virginia,Buffalo,5,12,1,6.4140999999999995,1.9080000000000013,-4.505199999999988,0.10299999999999998,12.454,34.050999999999995,-0.3760000000000001,-0.26838348799999956,5.6025415810000005,5.334158097000001,,,-4,-93,-42,-10,-34.0
2015,64,Maryland,Valparaiso,4,13,1,5.2227,4.495999999999995,-0.7266000000000048,0.08399999999999996,17.983,54.99699999999999,0.21599999999999997,3.9574123949999995,1.3418000030000004,5.299212398,,,-37,-110,-36,-17,-31.0
2015,64,Butler,Texas,6,11,1,-0.4917000000000016,-2.3229999999999933,-1.832099999999997,-0.0010000000000000009,-0.5259999999999998,-19.57,0.30899999999999994,-2.362760798000001,1.459641403000001,-0.9031193999999978,,,-11,-17,-18,-22,1.0
2015,64,Notre Dame,Northeastern,3,14,1,19.24985,16.73100000000001,-2.5189999999999912,0.274,17.755000000000003,69.69,-0.14600000000000013,15.118357619999998,3.4312171879999998,18.549574803000002,,,-70,-144,-94,-75,-109.0
2015,64,Wichita St.,Indiana,7,10,1,7.8481000000000005,-4.322999999999993,-12.171499999999995,0.09200000000000008,-9.636,-62.273,0.854,-4.403478455999998,10.229563895,5.826085429999999,,,-44,18,-36,-64,-35.0
2015,64,Kansas,New Mexico St.,2,15,1,16.736600000000003,7.445999999999998,-9.290399999999991,0.254,24.396,73.941,-0.653,6.366395172999999,7.856281281000001,14.222676458999999,,,-100,-126,-97,-70,-82.0
2015,64,Wisconsin,Coastal Carolina,1,16,1,31.904000000000003,21.39099999999999,-10.512599999999992,0.43499999999999994,21.149,67.26,0.1459999999999999,18.809658677999998,10.059884098,28.869542786,,,-126,-152,-116,-104,-145.0
2015,64,Oregon,Oklahoma St.,8,9,1,-2.9944999999999986,2.631999999999991,5.627200000000002,-0.03699999999999992,-6.079999999999998,4.7790000000000035,-0.6060000000000001,2.729377641,-4.544787230000001,-1.8154095899999998,,,-22,14,-21,-63,18.0
2015,64,Arkansas,Wofford,5,12,1,10.578880000000002,10.031999999999996,-0.5474999999999994,0.20899999999999996,11.294000000000002,59.685,-0.246,9.322603227,1.914924826,11.237528052000002,,,-27,-68,-24,-26,-71.0
2015,64,North Carolina,Harvard,4,13,1,15.054359999999999,14.235,-0.8192999999999984,0.254,23.417,57.399,-0.8870000000000002,12.998057097,3.383801655000001,16.381858744,,,-41,-98,-51,-34,-69.0
2015,64,Xavier,Mississippi,6,11,1,4.225000000000001,0.7150000000000034,-3.5097000000000094,0.07000000000000006,5.228999999999999,8.677999999999997,-0.7139999999999997,1.2995265109999998,0.9386171980000002,2.2381437099999992,,,-30,-28,-19,-28,-14.0
2015,64,Baylor,Georgia St.,3,14,0,13.70423,6.728999999999999,-6.974699999999999,0.16300000000000003,18.715,-5.564,-0.30699999999999994,6.703342825,4.986529426999999,11.689872253,,,-43,-155,-64,-28,-60.0
2015,64,VCU,Ohio St.,7,10,0,-4.4909,-4.691999999999993,-0.20150000000001,-0.06800000000000006,-3.6960000000000015,-47.828,-0.20999999999999996,-3.622251616999999,-0.04362136700000008,-3.6658729900000004,,,-26,-32,-3,-17,15.0
2015,64,Arizona,Texas Southern,2,15,1,36.1831,15.177999999999997,-21.005700000000004,0.605,7.387999999999998,76.667,-0.8440000000000001,16.181262816,22.060866804,38.24212962,,,-113,-82,-100,-116,-211.0
2015,64,Villanova,Lafayette,1,16,1,32.71494,9.781999999999996,-22.9337,0.54,16.532,66.059,-0.20600000000000018,8.836258731,20.391740513,29.227999243,,,-120,-177,-156,-146,-184.0
2015,64,North Carolina St.,LSU,8,9,1,1.4197000000000006,5.25800000000001,3.838099999999997,0.029000000000000026,9.190999999999999,20.769000000000005,0.2709999999999999,4.613541229,-3.708157375,0.9053838499999998,,,-18,-9,-8,-1,-10.0
2015,64,Northern Iowa,Wyoming,5,12,1,14.54666,10.692000000000007,-3.8549000000000007,0.278,1.6720000000000006,36.365,-0.15600000000000014,9.249178522000001,3.547173443000001,12.796351966000001,,,-57,-8,-52,-54,-82.0
2015,64,Louisville,UC Irvine,4,13,1,13.56552,2.7830000000000013,-10.783199999999994,0.22000000000000008,15.517999999999997,71.984,-0.567,5.596641193,8.267026193,13.863667384,,,-67,-102,-94,-47,-77.0
2015,64,Providence,Dayton,6,11,0,3.6816999999999993,3.9709999999999894,0.28990000000000293,0.08799999999999997,15.564999999999998,16.753999999999998,-0.11699999999999999,2.3903753660000007,-0.23421705499999934,2.1561583100000004,,,-10,-48,-17,-3,-21.0
2015,64,Oklahoma,Albany,3,14,1,21.067790000000002,5.322000000000003,-15.745599999999996,0.3630000000000001,23.378999999999998,58.349,0.17000000000000015,4.637208525,12.278839857,16.916048375,,,-81,-152,-68,-40,-125.0
2015,64,Michigan St.,Georgia,7,10,1,5.527599999999998,6.448999999999998,0.9218000000000046,0.08000000000000007,2.5489999999999995,4.846000000000004,-0.018000000000000016,7.025799204,0.9090627859999998,7.93486199,,,-15,-42,-6,-18,-18.0
2015,64,Virginia,Belmont,2,15,1,29.39335,6.203000000000003,-23.189800000000005,0.44999999999999996,18.235999999999997,54.08200000000001,0.18399999999999994,3.0362440360000003,20.248063932,23.284307969,,,-98,-177,-104,-82,-144.0
2015,64,Duke,Robert Morris,1,16,1,30.849690000000002,21.926000000000002,-8.923699999999997,0.5449999999999999,22.119999999999997,94.603,-0.42900000000000005,21.887356403000002,8.087129785,29.974486188,,,-165,-213,-174,-145,-177.0
2015,64,San Diego St.,St. John's,8,9,1,1.8952999999999989,-5.724000000000004,-7.6188999999999965,0.013000000000000012,-12.290999999999997,-17.779999999999994,-0.5630000000000002,-3.750593983,7.390549061000001,3.63995508,,,-18,16,4,-19,-8.0
2015,64,Utah,Stephen F. Austin,5,12,1,12.892900000000001,1.9390000000000072,-10.954099999999997,0.1499999999999999,14.899999999999999,27.343,-0.369,3.1490225689999995,7.803448844000001,10.952471419999998,,,-14,-59,-15,5,-36.0
2015,64,Georgetown,Eastern Washington,4,13,1,16.602030000000003,1.0009999999999906,-15.600000000000009,0.30100000000000005,20.888,83.633,-0.262,-0.2715728869999996,14.385841577,14.114268694,,,-49,-102,-52,-42,-113.0
2015,64,SMU,UCLA,6,11,0,3.902599999999998,1.2579999999999956,-2.6448000000000036,0.05400000000000005,-9.724999999999998,-23.671,0.804,2.8072846840000008,3.8169268009999993,6.624211480000001,,,-36,-30,-25,-41,-16.0
2015,64,Iowa St.,UAB,3,14,0,20.20321,15.581000000000003,-4.6229999999999905,0.369,17.423999999999996,12.387000000000004,1.013,13.344027260999999,4.9381026850000005,18.282129943,,,-120,-140,-154,-109,-124.0
2015,64,Iowa,Davidson,7,10,1,1.4322000000000017,-7.122,-8.5535,0.05600000000000005,9.788,52.735,0.79,-3.7016739849999993,8.994587044000001,5.29291306,,,8,-21,-1,17,-5.0
2015,64,Gonzaga,North Dakota St.,2,15,1,28.322536,19.239999999999995,-9.08319999999999,0.46299999999999997,8.925,57.357,0.7810000000000001,16.387179515,7.489702238,23.876881745,,,-84,-128,-88,-78,-150.0
2016,2,Villanova,North Carolina,2,1,1,-1.2908000000000008,-2.839999999999989,-1.548899999999989,0.017000000000000015,-1.254999999999999,-9.382999999999996,-0.14500000000000002,-3.5178859300000003,0.8469475899999992,-2.6709383399999993,,,-1,-2,-2,-1,1.0
2016,4,Villanova,Oklahoma,2,2,1,1.8980999999999995,1.01400000000001,-0.8836999999999904,0.02100000000000002,-5.055000000000003,23.841000000000008,-0.44899999999999984,1.6843775099999991,0.7417957599999987,2.4261732699999996,,,-2,6,-3,-8,-3.0
2016,4,North Carolina,Syracuse,1,10,1,12.187800000000001,9.781999999999996,-2.4061000000000092,0.08199999999999996,1.7530000000000001,2.075000000000003,0.14100000000000001,10.879301955999999,0.5375093999999994,11.41681135,,,-67,-21,-55,-77,-34.0
2016,8,Kansas,Villanova,1,2,0,3.056899999999999,2.0799999999999983,-0.9770000000000039,0.0020000000000000018,4.907,-0.7790000000000106,0.15399999999999991,0.8374251800000003,1.0291720500000014,1.86659723,,,-3,-8,-1,-1,-4.0
2016,8,Oregon,Oklahoma,1,2,0,-2.0642999999999994,2.344999999999999,4.409800000000004,-0.03399999999999992,-8.196000000000002,-5.942999999999998,-0.6629999999999998,4.27173889,-3.2303059670000005,1.0414329299999991,,,-4,1,5,-5,5.0
2016,8,North Carolina,Notre Dame,1,6,1,12.056600000000001,1.448999999999998,-10.608100000000007,0.118,0.3520000000000003,14.064999999999998,0.133,3.64357828,9.186184829,12.82976311,,,-26,-7,-24,-45,-33.0
2016,8,Virginia,Syracuse,1,10,0,13.245099999999999,8.867000000000004,-4.378200000000007,0.09399999999999997,5.917999999999999,-14.560999999999993,0.272,7.893286336,2.8869562899999988,10.78024262,,,-69,-30,-56,-74,-35.0
2016,16,Kansas,Maryland,1,5,1,9.090399999999999,4.085000000000008,-5.005600000000001,0.07599999999999996,7.373000000000001,-6.469000000000008,0.08899999999999997,2.9306200899999997,4.166154860000001,7.09677495,,,-13,-35,-17,-26,-21.0
2016,16,Miami FL,Villanova,3,2,0,-3.8991000000000007,0.5489999999999924,4.447499999999991,-0.03299999999999992,1.575999999999997,-14.920000000000002,0.5089999999999999,-1.8512481100000002,-3.854002907,-5.705251019999999,,,5,1,7,9,6.0
2016,16,Oregon,Duke,1,4,1,0.7315000000000005,-2.156000000000006,-2.887299999999996,-0.014000000000000012,-4.693000000000001,-42.381,0.43200000000000016,-0.35743144000000093,2.5999475,2.24251606,,,-18,-8,-7,-27,-1.0
2016,16,Texas A&M,Oklahoma,3,2,0,-3.0432999999999986,-3.1259999999999906,-0.08289999999999509,-0.019999999999999907,-8.003000000000004,11.829999999999998,-0.34299999999999997,-2.7514855360000006,-0.6155049800000008,-3.366990510000001,,,12,13,8,8,9.0
2016,16,North Carolina,Indiana,1,5,1,5.2422,0.2839999999999918,-4.957999999999998,0.029999999999999916,8.837,22.897000000000006,0.10499999999999998,-0.6970943700000021,5.17496977,4.4778753999999985,,,-19,-12,-21,-13,-8.0
2016,16,Notre Dame,Wisconsin,6,7,1,-0.3838000000000026,7.920999999999992,8.3052,-0.013000000000000012,2.104999999999997,18.507000000000005,0.373,6.868356903,-5.735094849,1.133262049999999,,,-12,-6,-16,2,4.0
2016,16,Virginia,Iowa St.,1,4,1,8.0198,-0.8089999999999975,-8.828800000000001,0.04799999999999993,1.2459999999999951,11.25800000000001,-0.44199999999999995,-0.8926540500000009,8.879140762999999,7.986486709999998,,,-20,-11,-18,-37,-18.0
2016,16,Gonzaga,Syracuse,11,10,0,3.4255000000000013,5.082999999999998,1.6573999999999955,0.04400000000000004,-10.044999999999998,-30.863,0.07499999999999996,5.267778566,-3.2649752580000007,2.0028033,,,-27,40,-28,-63,-12.0
2016,32,Kansas,Connecticut,1,9,1,11.052,8.728000000000009,-2.323999999999998,0.08699999999999997,12.065999999999999,8.448999999999998,-0.10499999999999998,6.3902865129999995,2.7655163700000003,9.15580288,,,-31,-43,-37,-30,-26.0
2016,32,Maryland,Hawaii,5,13,1,8.977599999999999,8.051000000000002,-0.9264999999999901,0.10099999999999998,15.159999999999998,71.799,-0.3780000000000001,8.550544377,1.192717633,9.74326201,,,-66,-54,-21,-6,-41.0
2016,32,Wichita St.,Miami FL,11,3,0,-1.6971999999999987,-7.105000000000004,-5.407699999999991,-0.007000000000000006,-14.078999999999997,-39.072,-0.345,-3.4371726959999993,3.733442427,0.2962697299999988,,,38,63,38,14,9.0
2016,32,Iowa,Villanova,7,2,0,-5.390799999999999,-2.0010000000000048,3.3900999999999897,-0.04799999999999993,-1.5489999999999995,-27.14200000000001,0.4159999999999999,-0.5849465599999988,-1.96662158,-2.5515681400000005,,,25,10,32,51,14.0
2016,32,Oregon,Saint Joseph's,1,8,1,8.148900000000001,6.194999999999993,-1.9532999999999987,0.050000000000000044,6.112000000000002,10.691000000000003,-0.29499999999999993,6.0574634419999995,3.5389503409999996,9.59641379,,,-19,-27,-10,-10,-30.0
2016,32,Yale,Duke,12,4,0,-8.226700000000001,-12.275999999999996,-4.049099999999996,-0.10599999999999998,-16.389000000000003,-90.302,1.207,-13.023550054000001,2.383728876,-10.63982119,,,24,95,35,2,37.0
2016,32,Northern Iowa,Texas A&M,11,3,0,-11.711200000000002,-5.861000000000004,5.851100000000002,-0.14100000000000001,-6.341000000000001,-32.803999999999995,0.3919999999999999,-4.620121391,-4.584716954,-9.20483835,,,52,29,75,33,59.0
2016,32,VCU,Oklahoma,10,2,0,-8.6338,-6.301000000000002,2.3333000000000084,-0.05999999999999994,-15.321000000000002,-19.698999999999998,-0.06599999999999984,-5.793376296,-1.816297637,-7.609673930000001,,,31,53,49,31,26.0
2016,32,North Carolina,Providence,1,9,1,14.444700000000001,11.817999999999998,-2.6266000000000105,0.11599999999999999,0.8679999999999986,31.051000000000002,0.7210000000000001,12.152538773,3.10877014,15.26130891,,,-35,-44,-20,-36,-49.0
2016,32,Indiana,Kentucky,5,4,1,-2.4039,-1.6529999999999916,0.7506999999999948,-0.030999999999999917,-4.962,-24.35600000000001,0.7930000000000001,0.6459954900000007,-3.4642141529999995,-2.8182186599999994,,,13,2,11,3,5.0
2016,32,Notre Dame,Stephen F. Austin,6,14,1,1.5762999999999998,8.350999999999999,6.775400000000005,0.051999999999999935,22.205,76.415,-0.44999999999999973,7.368643812,-4.891169475,2.4774743399999988,,,-30,-96,-46,19,-8.0
2016,32,Wisconsin,Xavier,7,2,1,-5.344899999999999,-5.326999999999998,0.018000000000000682,-0.08500000000000008,0.06800000000000139,-6.709000000000003,-0.18599999999999994,-5.5121057030000005,-0.7118337929999994,-6.223939490000001,,,36,9,38,39,15.0
2016,32,Virginia,Butler,1,9,1,13.245499999999998,2.906000000000006,-10.339200000000005,0.07699999999999996,6.459999999999997,13.225000000000009,-0.14300000000000002,2.7542414199999996,8.802290704999999,11.556532129999999,,,-53,-27,-29,-31,-36.0
2016,32,Little Rock,Iowa St.,12,4,0,-7.748899999999999,-12.082000000000008,-4.333200000000005,-0.123,-21.734,-62.568999999999996,-0.07699999999999996,-9.085564758,2.091363524,-6.994201240000002,,,19,85,9,-21,36.0
2016,32,Gonzaga,Utah,11,3,1,1.162700000000001,0.7669999999999959,-0.39570000000000505,0.029000000000000026,-10.515,23.174,-0.2230000000000001,0.5695213699999986,0.6561220949999997,1.2256434600000006,,,37,64,20,5,-2.0
2016,32,Syracuse,Middle Tennessee,10,15,1,11.91602,8.212999999999994,-3.7029999999999887,0.255,17.936,80.109,-0.038999999999999924,6.268014901,5.895861151000001,12.163876057,,,-6,-102,-35,2,-90.0
2016,64,Kansas,Austin Peay,1,16,1,34.90334,16.37400000000001,-18.528999999999996,0.6339999999999999,23.663,80.544,0.19599999999999995,15.213958585,17.42855344,32.642512025,,,-188,-217,-228,-174,-218.0
2016,64,Colorado,Connecticut,8,9,0,-5.161499999999998,-2.8659999999999997,2.2958,-0.07099999999999995,3.099,-18.561999999999998,-0.19700000000000006,-4.8959212260000005,-1.3785099180000007,-6.274431150000002,,,3,-14,3,23,27.0
2016,64,Maryland,South Dakota St.,5,12,1,11.13178,5.4680000000000035,-5.6644000000000005,0.14100000000000001,16.177,74.866,-0.11499999999999999,4.824334493,6.6951961749999995,11.519530668,,,-14,-87,-55,-9,-58.0
2016,64,California,Hawaii,4,13,0,7.903600000000001,4.659000000000006,-3.2445999999999913,0.11499999999999999,14.054999999999998,62.684,-0.7130000000000001,5.484749912,2.9814278130000007,8.46617772,,,-64,-76,-10,-9,-38.0
2016,64,Arizona,Wichita St.,6,11,0,0.7322999999999986,5.625,4.893299999999996,-0.014000000000000012,6.8309999999999995,38.79599999999999,0.14300000000000002,5.038100706,-2.6387137969999994,2.3993869199999978,,,-21,-46,-24,-5,-4.0
2016,64,Miami FL,Buffalo,3,14,1,20.136809999999997,13.307000000000002,-6.830500000000001,0.376,14.544999999999998,60.287000000000006,0.764,10.460299058999999,6.700922371999999,17.161221428,,,-82,-102,-120,-97,-130.0
2016,64,Iowa,Temple,7,10,1,13.008450000000002,9.679000000000002,-3.329099999999997,0.19500000000000006,4.307000000000002,-1.345000000000006,-0.06099999999999994,10.089092541000001,5.0396045449999995,15.128697085999999,,,-30,-22,-23,-3,-76.0
2016,64,Villanova,UNC Asheville,2,15,1,22.53517,14.77000000000001,-7.764599999999987,0.4099999999999999,20.365000000000002,70.441,0.5610000000000002,14.888976216,7.821851569999999,22.710827786,,,-133,-143,-137,-120,-117.0
2016,64,Oregon,Holy Cross,1,16,1,34.2726,22.593099999999993,-11.679500000000004,0.665,17.993000000000002,46.148,-0.15399999999999991,21.938267425,10.610003251,32.548270682,,,-246,-313,-275,-235,-273.0
2016,64,Saint Joseph's,Cincinnati,8,9,1,-2.523500000000002,3.4000000000000057,5.923299999999998,-0.018000000000000016,-1.9220000000000006,-15.571000000000005,-0.1299999999999999,3.5729992740000007,-6.775073018,-3.2020737500000003,,,-27,-12,-25,-37,12.0
